"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-165 0.904478405947887 4 7 "GO:0002718" "regulation of cytokine production involved in immune response" 0.975756012268166
-155 0.772415154243114 2 46 "GO:0002757;GO:0002764" "immune response-regulating signaling pathway" 0.933514891220324
-218 0.764463845010171 2 25 "GO:0002758" "innate immune response-activating signal transduction" 0.92910390476207
660 0.468349553668619 3 16 "GO:0002759;GO:0002920" "regulation of humoral immune response" 0.787746110765374
333 0.706388284614006 2 17 "GO:0002761" "regulation of myeloid leukocyte differentiation" 0.90192936104377
-1995 0.146942968939054 2 7 "GO:0002762" "negative regulation of myeloid leukocyte differentiation" 0.502155350482397
-314 0.847136802829556 2 5 "GO:0002763" "positive regulation of myeloid leukocyte differentiation" 0.959857122833445
625 0.673703972241161 5 6 "GO:0002786;GO:0002803;GO:0002805;GO:0002807;GO:0002808;GO:0006963" "regulation of antibacterial peptide production" 0.886349504135687
-571 0.19659452535742 2 68 "GO:0002790;GO:0009306;GO:0035592;GO:0071692" "peptide secretion" 0.567766956752725
-349 0.35973612163953 2 92 "GO:0002791;GO:0050708" "regulation of peptide secretion" 0.72355025812076
292 0.700195168272369 3 23 "GO:0002792;GO:0050709" "negative regulation of peptide secretion" 0.899172203390075
-120 0.823425180336355 6 46 "GO:0002793;GO:0050714" "positive regulation of peptide secretion" 0.950683868699093
312 0.820611285684603 3 7 "GO:0002820" "negative regulation of adaptive immune response" 0.950192764844157
758 0.581727361277084 2 7 "GO:0002828" "regulation of type 2 immune response" 0.840824016469573
164 0.500967573653933 4 227 "GO:0002831;GO:0031347" "regulation of defense response" 0.804298596113427
-30 0.950215036111342 2 58 "GO:0002832" "negative regulation of response to biotic stimulus" 0.987118550236565
-1197 0.38391467024522 3 7 "GO:0002861" "regulation of inflammatory response to antigenic stimulus" 0.736777418632371
-1289 0.385630200739476 3 6 "GO:0002886;GO:0002888" "regulation of myeloid leukocyte mediated immunity" 0.73803470132358
449 0.644100874916468 4 14 "GO:0002889;GO:0002712;GO:0002891;GO:0002714" "regulation of B cell mediated immunity" 0.87047419212012
404 0.725588367271969 2 10 "GO:0002922" "positive regulation of humoral immune response" 0.909380858861867
1732 0.207974956740616 2 7 "GO:0002926" "tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation" 0.582888200905243
-1322 0.416378127900273 3 5 "GO:0002931" "response to ischemia" 0.759468890524912
-1468 0.366988807292354 3 5 "GO:0002949" "tRNA threonylcarbamoyladenosine modification" 0.727500254202267
145 0.720749431328316 3 81 "GO:0003002" "regionalization" 0.907586932257972
-120 0.415223044623919 2 645 "GO:0003006" "developmental process involved in reproduction" 0.758967988358979
1885 0.12007278495725 2 9 "GO:0003007" "heart morphogenesis" 0.461716344366
-338 0.0715330066382511 2 387 "GO:0003008" "system process" 0.365185618241243
-314 0.514939500101418 3 57 "GO:0003012;GO:0006936" "muscle system process" 0.809499821219476
84 0.891852383122784 3 35 "GO:0003013" "circulatory system process" 0.974229179375733
-634 0.340516961364011 3 30 "GO:0003014" "renal system process" 0.705049478056004
-1188 0.465192478078663 2 5 "GO:0003015" "heart process" 0.785682103991405
302 0.643793500054683 4 31 "GO:0003018;GO:0097746;GO:0035296;GO:0035150" "regulation of tube size" 0.87047419212012
-260 0.872930726592021 4 5 "GO:0003081" "regulation of systemic arterial blood pressure by renin-angiotensin" 0.967972516578688
-1890 0.203105717930909 2 6 "GO:0003085;GO:0045776" "negative regulation of blood pressure" 0.576522260478699
-593 0.572604614034488 6 12 "GO:0003096;GO:0070293;GO:0070294" "renal absorption" 0.837729585882626
3190 0.0317127462546589 3 6 "GO:0003146" "heart jogging" 0.239047704619956
157 0.903143155570129 3 8 "GO:0003170;GO:0003281;GO:0035904;GO:0060840" "ventricular septum development" 0.975756012268166
2699 0.0971746294443695 2 5 "GO:0003179" "heart valve morphogenesis" 0.421453540414552
1183 0.193453233246058 2 16 "GO:0003254" "regulation of membrane depolarization" 0.564148534941018
530 0.559892150342333 2 16 "GO:0003279" "cardiac septum development" 0.831215377212792
2070 0.132194030149958 4 7 "GO:0003283;GO:0060307;GO:0070296;GO:0086005" "atrial septum development" 0.48020279036252
-1449 0.000140783220648033 2 92 "GO:0003333;GO:1905039;GO:1903825" "carboxylic acid transmembrane transport" 0.00761923561173409
-1190 0.0128879920435544 2 58 "GO:0003341" "cilium movement" 0.149086578321006
-1096 0.167541757627152 5 21 "GO:0003351;GO:0006858" "extracellular transport" 0.535530914030427
-3266 0.000331724494095375 3 16 "GO:0003352;GO:0003356;GO:1902019" "regulation of cilium movement" 0.0144378889865627
827 0.520427855155223 2 8 "GO:0003382" "epithelial cell morphogenesis" 0.811979273303506
-2941 0.0477224429068528 5 6 "GO:0003400;GO:0090113;GO:0070863" "regulation of COPII vesicle coating" 0.300831876745853
93 0.519932419771359 2 667 "GO:0005975" "carbohydrate metabolic process" 0.811979273303506
-512 0.115887103796641 2 126 "GO:0005976" "polysaccharide metabolic process" 0.457559432439242
-837 0.572990069110297 4 6 "GO:0005978" "glycogen biosynthetic process" 0.837817411976401
169 0.867154166811671 4 13 "GO:0005982" "starch metabolic process" 0.966078785120192
-1093 0.461737782119433 3 6 "GO:0005983" "starch catabolic process" 0.784292079046149
205 0.774389076789034 2 26 "GO:0005984" "disaccharide metabolic process" 0.934354414111713
-1140 0.258786420418171 2 13 "GO:0005985" "sucrose metabolic process" 0.625762647172138
1549 0.124916269526607 2 13 "GO:0005991" "trehalose metabolic process" 0.469955262651451
2688 0.0703009600959822 6 6 "GO:0005992" "trehalose biosynthetic process" 0.363787867857276
1475 0.364576871973746 5 5 "GO:0005993" "trehalose catabolic process" 0.727193322784236
187 0.474085607850728 2 196 "GO:0005996" "monosaccharide metabolic process" 0.79244248919844
834 0.468555291117446 5 10 "GO:0006000" "fructose metabolic process" 0.787746110765374
1708 0.137769082014553 2 10 "GO:0006002" "fructose 6-phosphate metabolic process" 0.487864087383128
2946 0.0702043739751952 2 5 "GO:0006003" "fructose 2,6-bisphosphate metabolic process" 0.363738791216396
694 0.024188907976188 3 141 "GO:0006006;GO:0019318" "hexose metabolic process" 0.208527952090433
-238 0.781823947349636 5 18 "GO:0006012;GO:0019388" "galactose metabolic process" 0.938532576300265
1313 0.2314594640639 5 11 "GO:0006013" "mannose metabolic process" 0.602697865102537
-154 0.917600165233937 3 6 "GO:0006015;GO:0046391" "5-phosphoribose 1-diphosphate metabolic process" 0.977698177015052
1060 0.229984935167256 4 17 "GO:0006020" "inositol metabolic process" 0.602697865102537
135 0.921874072917372 3 7 "GO:0006021" "inositol biosynthetic process" 0.978181950159501
-761 0.0573236042096576 2 83 "GO:0006022;GO:0030203" "aminoglycan metabolic process" 0.325165378496669
-218 0.829205231217274 4 13 "GO:0006023;GO:0006024" "glycosaminoglycan biosynthetic process" 0.952668120274371
-1386 0.0175214247596493 2 39 "GO:0006026" "aminoglycan catabolic process" 0.178034764616065
-738 0.301470058986405 2 26 "GO:0006027" "glycosaminoglycan catabolic process" 0.66848031380913
-639 0.432781216314139 4 20 "GO:0006029;GO:0030201" "proteoglycan metabolic process" 0.771688454025553
-2662 0.00344172353260325 4 16 "GO:0006030;GO:0006032;GO:1901072;GO:0046348" "amino sugar catabolic process" 0.0733297830211795
-1508 0.0157636895277599 2 34 "GO:0006040" "amino sugar metabolic process" 0.167931549663075
-2695 0.049988412529232 3 7 "GO:0006044" "N-acetylglucosamine metabolic process" 0.309217360675327
-144 0.900774473743234 5 10 "GO:0006047" "UDP-N-acetylglucosamine metabolic process" 0.975527542103668
841 0.5409612272257 5 7 "GO:0006048;GO:0046349" "UDP-N-acetylglucosamine biosynthetic process" 0.821404504716992
-1896 0.0839055868754834 3 11 "GO:0006063;GO:0006064;GO:0019585;GO:0042839;GO:0042840" "uronic acid metabolic process" 0.39386823871184
-125 0.593481472169477 2 248 "GO:0006066" "alcohol metabolic process" 0.846797238584648
-719 0.365213372790544 4 21 "GO:0006067" "ethanol metabolic process" 0.727301023995169
-428 0.792364736074098 5 5 "GO:0006069" "ethanol oxidation" 0.941879164384874
-574 0.307432858233783 2 42 "GO:0006071;GO:0019400" "alditol metabolic process" 0.674913459747012
1767 0.0521706754639483 2 16 "GO:0006072;GO:0052646" "alditol phosphate metabolic process" 0.315289060401517
-433 0.365198104455857 2 58 "GO:0006073;GO:0044042" "glucan metabolic process" 0.727301023995169
-695 0.050055300722347 2 106 "GO:0006081" "cellular aldehyde metabolic process" 0.309217360675327
1999 0.0993941955697971 5 9 "GO:0006083" "acetate metabolic process" 0.42484151555729
1507 0.00379830487376328 4 49 "GO:0006084" "acetyl-CoA metabolic process" 0.0777535350629189
2368 0.000910942228154151 2 26 "GO:0006085" "acetyl-CoA biosynthetic process" 0.0288188995816041
2750 0.00250973222824161 5 16 "GO:0006086" "acetyl-CoA biosynthetic process from pyruvate" 0.0609339638670754
-1728 0.0659513326760704 3 15 "GO:0006089;GO:0051596" "lactate metabolic process" 0.350315500653026
1915 9.22532517997444e-12 3 170 "GO:0006090;GO:0006096;GO:0006757;GO:0006165;GO:0046031;GO:0009132;GO:0046939;GO:0009179;GO:0009135;GO:0009185" "pyruvate metabolic process" 5.50356542165332e-09
535 0.00664571685963598 2 350 "GO:0006091" "generation of precursor metabolites and energy" 0.103370809235944
794 0.0943590453540634 4 59 "GO:0006094;GO:0019319" "hexose biosynthetic process" 0.416096487221298
-2223 0.106049173721262 2 7 "GO:0006097" "glyoxylate cycle" 0.437610029110662
1429 0.0869794557038985 3 19 "GO:0006098;GO:0051156" "glucose 6-phosphate metabolic process" 0.398274349802062
298 0.453805504567295 2 84 "GO:0006099;GO:0006101;GO:0072350" "tricarboxylic acid metabolic process" 0.781182508425422
-1019 0.13168878519289 5 29 "GO:0006103" "2-oxoglutarate metabolic process" 0.48020279036252
239 0.883016047918259 4 5 "GO:0006104" "succinyl-CoA metabolic process" 0.970963852622197
1401 0.389344641961527 3 5 "GO:0006105" "succinate metabolic process" 0.740489405655047
1504 0.242196402811024 5 8 "GO:0006106" "fumarate metabolic process" 0.612605801416618
-49 0.960965090421362 5 13 "GO:0006107" "oxaloacetate metabolic process" 0.990339915521848
-1122 0.217693587216824 5 16 "GO:0006108" "malate metabolic process" 0.594953154592577
212 0.622405240154874 5 72 "GO:0006109" "regulation of carbohydrate metabolic process" 0.858745116112896
648 0.490261818342159 5 15 "GO:0006110;GO:0043470" "regulation of carbohydrate catabolic process" 0.801766724621143
1338 0.109120535289635 2 19 "GO:0006111" "regulation of gluconeogenesis" 0.444711007399423
362 0.633701989441459 2 23 "GO:0006112;GO:0005977" "energy reserve metabolic process" 0.86566552434005
361 0.824568061300948 2 5 "GO:0006113" "fermentation" 0.951130758219686
4316 0.00798064422863121 2 5 "GO:0006116" "NADH oxidation" 0.113357722104639
-1509 0.353558950276029 2 5 "GO:0006119" "oxidative phosphorylation" 0.71877834267492
2627 0.0303415908013654 2 9 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 0.234641635530559
-831 0.518536416525482 2 8 "GO:0006121" "mitochondrial electron transport, succinate to ubiquinone" 0.811979273303506
-2036 0.113451612225721 2 8 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 0.452938750147812
-3056 0.0603161624577265 4 5 "GO:0006123;GO:0019646" "mitochondrial electron transport, cytochrome c to oxygen" 0.331421440030876
471 0.30946418316237 2 62 "GO:0006140;GO:1900542" "regulation of nucleotide metabolic process" 0.675075854981327
-752 0.456196540692593 3 13 "GO:0006144" "purine nucleobase metabolic process" 0.783382266166522
-2553 0.0199612201761431 5 11 "GO:0006152;GO:0046130;GO:0042454" "purine nucleoside catabolic process" 0.190923617487721
-2488 0.0233376555832317 3 11 "GO:0006166" "purine ribonucleoside salvage" 0.206478918888931
-1423 0.21610247933125 2 10 "GO:0006167" "AMP biosynthetic process" 0.592453775833955
-789 0.566008800906663 4 7 "GO:0006177;GO:0046037" "GMP metabolic process" 0.833291264169526
421 0.64391889705853 4 16 "GO:0006188;GO:0046040" "IMP metabolic process" 0.87047419212012
1595 0.327037661874024 3 5 "GO:0006189" "'de novo' IMP biosynthetic process" 0.69045039374966
-433 0.469975934881309 2 37 "GO:0006195;GO:0072523" "purine-containing compound catabolic process" 0.788834205813644
47 0.95793250736606 2 17 "GO:0006198;GO:0009214;GO:0043951" "cyclic nucleotide catabolic process" 0.990044593633049
293 0.712383133356863 6 21 "GO:0006207" "'de novo' pyrimidine nucleobase biosynthetic process" 0.904503485831031
-1238 0.0226793575009282 2 45 "GO:0006213;GO:0009220;GO:0009218;GO:0046134;GO:0046131;GO:0046132" "pyrimidine nucleoside metabolic process" 0.20390408976351
-1112 0.00968514551094659 2 72 "GO:0006220;GO:0006221;GO:0072528" "pyrimidine-containing compound biosynthetic process" 0.126348330125497
-1598 0.0130495725878749 5 32 "GO:0006222;GO:0009174;GO:0046049;GO:0009130;GO:0009173;GO:0009129" "pyrimidine nucleoside monophosphate metabolic process" 0.149789677707472
-159 0.848987241710241 5 19 "GO:0006228;GO:0046051;GO:0006183" "GTP biosynthetic process" 0.959857122833445
-2266 0.0780894862211889 5 8 "GO:0006231;GO:0009177;GO:0046073;GO:0009157;GO:0009176;GO:0009162" "deoxyribonucleoside monophosphate metabolic process" 0.379835581626683
-3654 0.0138975822093989 3 6 "GO:0006244" "pyrimidine nucleotide catabolic process" 0.155177281568048
290 0.0423913593999213 2 683 "GO:0006259" "DNA metabolic process" 0.285700065889271
-247 0.368160137007918 3 178 "GO:0006260" "DNA replication" 0.728297836165355
-661 0.204518610763903 2 49 "GO:0006261" "DNA-dependent DNA replication" 0.577464312745138
1641 0.0558081792151388 2 18 "GO:0006265" "DNA topological change" 0.321934955624772
712 0.557096255012568 4 9 "GO:0006266;GO:0051103" "DNA ligation involved in DNA repair" 0.830463704538757
-537 0.640852750560541 6 10 "GO:0006267;GO:1902299;GO:0036388" "pre-replicative complex assembly involved in nuclear cell cycle DNA replication" 0.868456261966734
724 0.310420292229548 6 26 "GO:0006268" "DNA unwinding involved in DNA replication" 0.675745257381711
-1120 0.491286589767802 3 5 "GO:0006269" "DNA replication, synthesis of RNA primer" 0.801766724621143
-1053 0.132847505301442 2 27 "GO:0006270" "DNA replication initiation" 0.480737592841267
-597 0.38560797928007 2 28 "GO:0006271;GO:0022616" "DNA strand elongation" 0.73803470132358
-1191 0.257012018132547 3 12 "GO:0006272" "leading strand elongation" 0.624832923178772
1151 0.342658011823097 3 9 "GO:0006273" "lagging strand elongation" 0.706636966604076
113 0.786413519089865 2 76 "GO:0006275" "regulation of DNA replication" 0.94018404114494
471 0.572729398394372 2 19 "GO:0006278;GO:0007004;GO:0010833" "RNA-dependent DNA biosynthetic process" 0.837729585882626
284 0.0540936134846883 3 642 "GO:0006281;GO:0006974" "cellular response to DNA damage stimulus" 0.319618731519412
416 0.380395377406173 3 59 "GO:0006282" "regulation of DNA repair" 0.733732607874447
51 0.944686236173441 2 25 "GO:0006283" "transcription-coupled nucleotide-excision repair" 0.986720298282026
-105 0.874668933133236 4 30 "GO:0006284" "base-excision repair" 0.968350335303392
1320 0.417154340760933 5 5 "GO:0006285" "base-excision repair, AP site formation" 0.760382595817397
939 0.414409398623369 2 10 "GO:0006287" "base-excision repair, gap-filling" 0.758967988358979
188 0.652001999399377 4 77 "GO:0006289" "nucleotide-excision repair" 0.876613119604571
1348 0.138521625960283 4 16 "GO:0006290" "pyrimidine dimer repair" 0.488157223637251
-566 0.703294368687389 4 6 "GO:0006293;GO:0070911" "nucleotide-excision repair, preincision complex stabilization" 0.899527498817316
-571 0.700547039173883 2 6 "GO:0006294" "nucleotide-excision repair, preincision complex assembly" 0.899172203390075
1517 0.270106161006017 3 7 "GO:0006295" "nucleotide-excision repair, DNA incision, 3'-to lesion" 0.636755427145112
1392 0.152349697131247 2 14 "GO:0006296" "nucleotide-excision repair, DNA incision, 5'-to lesion" 0.513074463887167
615 0.592858950403522 3 10 "GO:0006297" "nucleotide-excision repair, DNA gap filling" 0.846797238584648
8 0.989110975124949 2 37 "GO:0006298" "mismatch repair" 0.996809830125986
-792 0.116961136609241 2 52 "GO:0006301" "postreplication repair" 0.457744892189865
627 0.0314141462402556 2 158 "GO:0006302" "double-strand break repair" 0.238611199173169
